TXN_YEAR,TXN_MONTH,BANK,ACCOUNT_TYPE,TOT_ACCOUNT,TOT_TXNS,DEPOSIT_COUNT,WITHDRAWAL_COUNT,TOT_BALANCE,DEPOSIT_PERC,WITHDRAWAL_PERC,AVG_BALANCE,TPA
2020,5,Trinity Bank,NRI account,128,6224,847,5654,224793440.2,13.61,90.84,1756198.7515625,49
2020,5,Trinity Bank,Salary account,99,5213,1347,3924,173368835.4,25.84,75.27,1751200.3575758,53
2020,5,Trinity Bank,Savings account,116,5796,1410,4577,197353468.2,24.33,78.97,1701323.0017241,50
2020,5,UniCredit Bank,NRI account,122,5952,1801,4183,216071024.1,30.26,70.28,1771073.9680328,49
2020,5,UniCredit Bank,Salary account,97,4609,943,3790,158964334.6,20.46,82.23,1638807.5731959,48
2020,5,UniCredit Bank,Savings account,98,4687,898,4028,149492437.2,19.16,85.94,1525433.0326531,48
2020,6,Air Bank ,NRI account,125,6241,1330,5141,199210624.8,21.31,82.37,1593684.9984000,50
2020,6,Air Bank ,Salary account,122,6308,1698,4787,189253089.7,26.92,75.89,1551254.8336066,52
2020,6,Air Bank ,Savings account,106,5069,1164,4045,172028372.1,22.96,79.80,1622909.1707547,48
2020,6,Bank Creditas,NRI account,114,5367,1010,4708,194043197.4,18.82,87.72,1702133.3105263,47
2020,6,Bank Creditas,Salary account,125,6219,2181,4201,189606924.9,35.07,67.55,1516855.3992000,50
2020,6,Bank Creditas,Savings account,131,6549,1599,5279,209706899.7,24.42,80.61,1600816.0282443,50
2020,6,Central Bank,NRI account,740,32431,14941,19694,1252582271.1,46.07,60.73,1692678.7447297,44
2020,6,Central Bank,Salary account,732,32729,15363,20137,1188736016.9,46.94,61.53,1623956.3072404,45
2020,6,Central Bank,Savings account,755,33684,15994,20507,1259007513.4,47.48,60.88,1667559.6203974,45
2020,6,Czech export bank,NRI account,115,5551,1261,4653,209017078.2,22.72,83.82,1817539.8104348,48
2020,6,Czech export bank,Salary account,114,6048,1981,4681,201000296.6,32.75,77.40,1763160.4964912,53
2020,6,Czech export bank,Savings account,125,5886,1511,4621,188439124.3,25.67,78.51,1507512.9944000,47
2020,6,Fio bank ,NRI account,119,5840,1414,4585,193103155.2,24.21,78.51,1622715.5899160,49
2020,6,Fio bank ,Salary account,125,5812,1211,4860,194046675.7,20.84,83.62,1552373.4056000,46
2020,6,Fio bank ,Savings account,130,6198,1216,5264,210817229.9,19.62,84.93,1621670.9992308,48
2020,6,Hypotecni bank,NRI account,114,5576,1362,4417,176361847.3,24.43,79.21,1547033.7482456,49
2020,6,Hypotecni bank,Salary account,106,4936,1361,3702,143493787.7,27.57,75.00,1353714.9783019,47
2020,6,Hypotecni bank,Savings account,122,5849,1211,4717,174462736.0,20.70,80.65,1430022.4262295,48
2020,6,J&T Bank ,NRI account,105,4976,1078,3996,175308580.3,21.66,80.31,1669605.5266667,47
2020,6,J&T Bank ,Salary account,118,6073,1509,4893,176413229.1,24.85,80.57,1495027.3652542,51
2020,6,J&T Bank ,Savings account,106,5105,1572,3675,155546781.3,30.79,71.99,1467422.4650943,48
2020,6,Kameron bank,NRI account,121,6171,1149,5267,214361288.8,18.62,85.35,1771580.8991736,51
2020,6,Kameron bank,Salary account,126,6113,1244,5123,188848216.9,20.35,83.81,1498795.3722222,49
2020,6,Kameron bank,Savings account,112,5123,1175,4167,164560535.5,22.94,81.34,1469290.4955357,46
2020,6,Max bank,NRI account,116,5517,1412,4465,180925938.6,25.59,80.93,1559706.3672414,48
2020,6,Max bank,Salary account,119,6213,1432,4926,192310213.5,23.05,79.29,1616052.2142857,52
2020,6,Max bank,Savings account,127,5703,1380,4583,196636599.5,24.20,80.36,1548319.6811024,45
2020,6,Moneta Money Bank,NRI account,123,5669,1768,4106,180647040.4,31.19,72.43,1468675.1252033,46
2020,6,Moneta Money Bank,Salary account,124,5992,1052,5269,188154417.7,17.56,87.93,1517374.3362903,48
2020,6,Moneta Money Bank,Savings account,134,6580,1728,5080,211140173.0,26.26,77.20,1575672.9328358,49
2020,6,NBS BANK,NRI account,940,51495,23242,32261,1973721821.9,45.13,62.65,2099704.0658511,55
2020,6,NBS BANK,Salary account,921,50323,22373,31610,1771166686.8,44.46,62.81,1923090.8651466,55
2020,6,NBS BANK,Savings account,1000,54563,24278,33888,1972351510.6,44.50,62.11,1972351.5106000,55
2020,6,Northern Bank,NRI account,511,22196,10462,13279,887787028.7,47.13,59.83,1737352.3066536,43
2020,6,Northern Bank,Salary account,532,23110,10926,14330,846643950.0,47.28,62.01,1591435.9962406,43
2020,6,Northern Bank,Savings account,528,23290,11114,13864,854229688.0,47.72,59.53,1617859.2575758,44
2020,6,PPF Bank,NRI account,101,5214,758,4596,176980672.6,14.54,88.15,1752283.8871287,52
2020,6,PPF Bank,Salary account,116,5851,1475,4534,169735541.5,25.21,77.49,1463237.4267241,50
2020,6,PPF Bank,Savings account,115,5650,1761,4009,182067438.7,31.17,70.96,1583195.1191304,49
2020,6,Raiffeisen bank,NRI account,115,5537,1282,4430,190946777.2,23.15,80.01,1660406.7582609,48
2020,6,Raiffeisen bank,Salary account,112,5759,1337,4610,181089765.4,23.22,80.05,1616872.9053571,51
2020,6,Raiffeisen bank,Savings account,125,5958,1525,4500,170015946.2,25.60,75.53,1360127.5696000,48
2020,6,SKY BANK,NRI account,938,48334,22049,29938,1856246264.2,45.62,61.94,1978940.5801706,52
2020,6,SKY BANK,Salary account,921,47129,21282,29245,1666690344.0,45.16,62.05,1809652.9250814,51
2020,6,SKY BANK,Savings account,999,50321,22431,31068,1823920253.0,44.58,61.74,1825745.9989990,50
2020,6,Sky Bank,NRI account,940,46690,21664,28595,1820770815.0,46.40,61.24,1936990.2287234,50
2020,6,Sky Bank,Salary account,921,45476,21055,27826,1651738583.8,46.30,61.19,1793418.6577633,49
2020,6,Sky Bank,Savings account,1000,48564,22660,29527,1831831676.9,46.66,60.80,1831831.6769000,49
2020,6,Southern Bank,NRI account,361,6936,4203,3183,286894348.1,60.60,45.89,794721.1858726,19
2020,6,Southern Bank,Salary account,394,7918,4946,3727,298127023.8,62.47,47.07,756667.5730964,20
2020,6,Southern Bank,Savings account,378,7541,4613,3482,289655772.3,61.17,46.17,766285.1119048,20
2020,6,Trinity Bank,NRI account,133,6379,847,5912,226221165.5,13.28,92.68,1700911.0187970,48
2020,6,Trinity Bank,Salary account,104,5348,1409,4075,176647077.8,26.35,76.20,1698529.5942308,51
2020,6,Trinity Bank,Savings account,122,5960,1470,4720,202456638.7,24.66,79.19,1659480.6450820,49
2020,6,UniCredit Bank,NRI account,124,6008,1832,4340,220946289.1,30.49,72.24,1781824.9120968,48
2020,6,UniCredit Bank,Salary account,103,4765,1034,3814,140627639.2,21.70,80.04,1365316.8854369,46
2020,6,UniCredit Bank,Savings account,100,4748,959,4087,146538629.8,20.20,86.08,1465386.2980000,47
2020,7,Air Bank ,NRI account,133,6456,1359,5374,215128867.1,21.05,83.24,1617510.2789474,49
2020,7,Air Bank ,Salary account,131,6524,1727,4974,201850571.7,26.47,76.24,1540844.0587786,50
2020,7,Air Bank ,Savings account,108,5118,1164,4206,184838928.4,22.74,82.18,1711471.5592593,47
2020,7,Bank Creditas,NRI account,120,5525,1069,4666,191163251.0,19.35,84.45,1593027.0916667,46
2020,7,Bank Creditas,Salary account,129,6316,2210,4333,198986635.3,34.99,68.60,1542532.0565891,49
2020,7,Bank Creditas,Savings account,134,6620,1536,5346,219557659.4,23.20,80.76,1638489.9955224,49
2020,7,Central Bank,NRI account,736,32267,14584,19355,1298276324.0,45.20,59.98,1763962.3967391,44
2020,7,Central Bank,Salary account,733,32732,15231,20010,1259284256.1,46.53,61.13,1717986.7068213,45
2020,7,Central Bank,Savings account,754,33638,15977,20492,1358658599.3,47.50,60.92,1801934.4818302,45
2020,7,Czech export bank,NRI account,120,5708,1261,4810,219167507.7,22.09,84.27,1826395.8975000,48
2020,7,Czech export bank,Salary account,118,6152,1891,4850,205859715.6,30.74,78.84,1744573.8610169,52
2020,7,Czech export bank,Savings account,130,6024,1540,4756,199169794.5,25.56,78.95,1532075.3423077,46
2020,7,Fio bank ,NRI account,125,5977,1443,4616,189897423.9,24.14,77.23,1519179.3912000,48
2020,7,Fio bank ,Salary account,130,5938,1211,4938,197007402.7,20.39,83.16,1515441.5592308,46
2020,7,Fio bank ,Savings account,135,6309,1216,5501,226171700.9,19.27,87.19,1675345.9325926,47
2020,7,Hypotecni bank,NRI account,118,5705,1435,4505,198588948.3,25.15,78.97,1682957.1889831,48
2020,7,Hypotecni bank,Salary account,113,5103,1391,3850,155873495.3,27.26,75.45,1379411.4628319,45
2020,7,Hypotecni bank,Savings account,129,6014,1211,4902,187698220.5,20.14,81.51,1455024.9651163,47
2020,7,J&T Bank ,NRI account,110,5105,1107,4058,176038180.9,21.68,79.49,1600347.0990909,46
2020,7,J&T Bank ,Salary account,121,6150,1509,4820,190766885.1,24.54,78.37,1576585.8272727,51
2020,7,J&T Bank ,Savings account,108,5154,1572,3693,166376043.7,30.50,71.65,1540518.9231481,48
2020,7,Kameron bank,NRI account,127,6331,1178,5376,237824817.1,18.61,84.92,1872636.3551181,50
2020,7,Kameron bank,Salary account,133,6284,1244,5284,192587896.1,19.80,84.09,1448029.2939850,47
2020,7,Kameron bank,Savings account,115,5226,1204,4241,176356599.9,23.04,81.15,1533535.6513043,45
2020,7,Max bank,NRI account,121,5641,1442,4524,193566904.1,25.56,80.20,1599726.4801653,47
2020,7,Max bank,Salary account,119,6213,1432,4947,197613307.2,23.05,79.62,1660616.0268908,52
2020,7,Max bank,Savings account,128,5701,1409,4509,201088816.0,24.72,79.09,1571006.3750000,45
2020,7,Moneta Money Bank,NRI account,130,5850,1886,3974,181124347.4,32.24,67.93,1393264.2107692,45
2020,7,Moneta Money Bank,Salary account,130,6146,1111,5427,198222354.9,18.08,88.30,1524787.3453846,47
2020,7,Moneta Money Bank,Savings account,141,6735,1757,5420,235706960.0,26.09,80.48,1671680.5673759,48
2020,7,NBS BANK,NRI account,984,54080,23755,33361,2089551796.2,43.93,61.69,2123528.2481707,55
2020,7,NBS BANK,Salary account,966,52937,23657,33333,1990026784.2,44.69,62.97,2060069.1347826,55
2020,7,NBS BANK,Savings account,1038,56822,25259,35304,2178600724.3,44.45,62.13,2098844.6284200,55
2020,7,Northern Bank,NRI account,509,22165,10303,13159,920279688.1,46.48,59.37,1808015.1043222,44
2020,7,Northern Bank,Salary account,531,23098,10887,14244,916931204.0,47.13,61.67,1726800.7608286,43
2020,7,Northern Bank,Savings account,528,23277,11134,13886,926288893.6,47.83,59.66,1754335.0257576,44
2020,7,PPF Bank,NRI account,107,5398,788,4732,187649191.2,14.60,87.66,1753730.7588785,50
2020,7,PPF Bank,Salary account,119,5932,1504,4586,181505929.4,25.35,77.31,1525259.9109244,50
2020,7,PPF Bank,Savings account,119,5760,1819,3988,184826655.2,31.58,69.24,1553165.1697479,48
2020,7,Raiffeisen bank,NRI account,125,5847,1370,4595,197086380.8,23.43,78.59,1576691.0464000,47
2020,7,Raiffeisen bank,Salary account,117,5887,1367,4811,185315037.3,23.22,81.72,1583889.2076923,50
2020,7,Raiffeisen bank,Savings account,132,6156,1612,4716,189244865.4,26.19,76.61,1433673.2227273,47
2020,7,SKY BANK,NRI account,983,50725,22545,30927,1957495664.7,44.45,60.97,1991348.5907426,52
2019,8,Moneta Money Bank,Savings account,94,5305,1592,3950,177597380.9,30.01,74.46,1889333.8393617,56
2019,8,NBS BANK,NRI account,655,35741,15527,22072,1432027810.0,43.44,61.76,2186302.0000000,55
2019,8,NBS BANK,Salary account,654,35405,15735,22192,1358966451.3,44.44,62.68,2077930.3536697,54
2019,8,NBS BANK,Savings account,679,37315,16927,23371,1431853119.3,45.36,62.63,2108767.4805596,55
2019,8,Northern Bank,NRI account,511,22198,10318,13185,928875215.0,46.48,59.40,1817759.7162427,43
2019,8,Northern Bank,Salary account,530,23025,10757,14132,896230515.6,46.72,61.38,1691000.9728302,43
2019,8,Northern Bank,Savings account,532,23422,11137,13911,927417809.6,47.55,59.39,1743266.5593985,44
2019,8,PPF Bank,NRI account,71,4346,689,3704,149686041.6,15.85,85.23,2108254.1070423,61
2019,8,PPF Bank,Salary account,82,4726,1158,3700,151969256.4,24.50,78.29,1853283.6146341,58
2019,8,PPF Bank,Savings account,78,4491,1312,3226,153915490.4,29.21,71.83,1973275.5179487,58
2019,8,Raiffeisen bank,NRI account,78,4317,1004,3408,160890569.4,23.26,78.94,2062699.6076923,55
2019,8,Raiffeisen bank,Salary account,82,4726,1132,3753,146481109.6,23.95,79.41,1786354.9951220,58
2019,8,Raiffeisen bank,Savings account,84,4652,1213,3488,137264052.7,26.07,74.98,1634095.8654762,55
2019,8,SKY BANK,NRI account,653,33386,14637,20480,1345198535.7,43.84,61.34,2060028.3854518,51
2019,8,SKY BANK,Salary account,654,33207,14927,20651,1293945693.0,44.95,62.19,1978510.2339450,51
2019,8,SKY BANK,Savings account,679,34754,15714,21705,1346532164.0,45.21,62.45,1983110.6980854,51
2019,8,Sky Bank,NRI account,655,36026,15339,22537,1427216132.7,42.58,62.56,2178955.9277863,55
2019,8,Sky Bank,Salary account,655,35622,15685,22390,1367774604.3,44.03,62.85,2088205.5027481,54
2019,8,Sky Bank,Savings account,680,37543,16721,23760,1445018670.9,44.54,63.29,2125027.4572059,55
2019,8,Southern Bank,NRI account,362,6939,4171,3146,296604218.9,60.11,45.34,819348.6709945,19
2019,8,Southern Bank,Salary account,393,7872,4845,3646,317761730.0,61.55,46.32,808554.0203562,20
2019,8,Southern Bank,Savings account,381,7637,4587,3479,299842395.7,60.06,45.55,786987.9152231,20
2019,8,Trinity Bank,NRI account,96,5235,705,4778,190645900.4,13.47,91.27,1985894.7958333,55
2019,8,Trinity Bank,Salary account,74,4449,1178,3353,145752105.3,26.48,75.37,1969623.0445946,60
2019,8,Trinity Bank,Savings account,86,4766,988,4027,171816446.5,20.73,84.49,1997865.6569767,55
2019,8,UniCredit Bank,NRI account,88,4860,1550,3357,164146459.4,31.89,69.07,1865300.6750000,55
2019,8,UniCredit Bank,Salary account,72,3939,845,3153,123406310.3,21.45,80.05,1713976.5319444,55
2019,8,UniCredit Bank,Savings account,63,3539,652,3018,112945970.6,18.42,85.28,1792793.1841270,56
2019,9,Air Bank ,NRI account,97,5370,1134,4390,187641640.9,21.12,81.75,1934449.9061856,55
2019,9,Air Bank ,Salary account,92,5442,1603,3977,183512514.6,29.46,73.08,1994701.2456522,59
2019,9,Air Bank ,Savings account,75,4132,890,3439,164960810.8,21.54,83.23,2199477.4773333,55
2019,9,Bank Creditas,NRI account,85,4460,909,3644,156226449.4,20.38,81.70,1837958.2282353,52
2019,9,Bank Creditas,Salary account,89,5050,1703,3601,169947804.1,33.72,71.31,1909525.8887640,57
2019,9,Bank Creditas,Savings account,98,5600,1339,4594,191182675.5,23.91,82.04,1950843.6275510,57
2019,9,Central Bank,NRI account,672,32137,14359,19366,1326540767.9,44.68,60.26,1974018.9998512,48
2019,9,Central Bank,Salary account,675,32381,15018,19982,1334619480.2,46.38,61.71,1977214.0447407,48
2019,9,Central Bank,Savings account,697,33527,15623,20341,1387875947.0,46.60,60.67,1991213.6972740,48
2019,9,Czech export bank,NRI account,83,4528,1037,3660,159372343.9,22.90,80.83,1920148.7216867,55
2019,9,Czech export bank,Salary account,90,5103,1727,3900,166925070.5,33.84,76.43,1854723.0055556,57
2019,9,Czech export bank,Savings account,84,4667,1186,3696,146766787.0,25.41,79.19,1747223.6547619,56
2019,9,Fio bank ,NRI account,85,4765,1220,3612,159192618.9,25.60,75.80,1872854.3400000,56
2019,9,Fio bank ,Salary account,91,4754,861,4100,154332108.0,18.11,86.24,1695957.2307692,52
2019,9,Fio bank ,Savings account,88,4993,989,4160,164235324.6,19.81,83.32,1866310.5068182,57
2019,9,Hypotecni bank,NRI account,77,4439,1021,3477,147565600.0,23.00,78.33,1916436.3636364,58
2019,9,Hypotecni bank,Salary account,67,3762,1122,2779,124547316.9,29.82,73.87,1858915.1776119,56
2019,9,Hypotecni bank,Savings account,83,4664,1048,3640,152787754.8,22.47,78.04,1840816.3228916,56
2019,9,J&T Bank ,NRI account,79,4081,871,3246,139861265.7,21.34,79.54,1770395.7683544,52
2019,9,J&T Bank ,Salary account,96,5431,1408,4268,193494053.3,25.93,78.59,2015563.0552083,57
2019,9,J&T Bank ,Savings account,67,3907,1198,2793,125354858.3,30.66,71.49,1870968.0343284,58
2019,9,Kameron bank,NRI account,87,5123,886,4434,174726016.7,17.29,86.55,2008345.0195402,59
2019,9,Kameron bank,Salary account,97,5221,1008,4395,165828475.9,19.31,84.18,1709571.9164948,54
2019,9,Kameron bank,Savings account,76,4085,962,3427,141279227.6,23.55,83.89,1858937.2052632,54
2019,9,Max bank,NRI account,83,4517,957,3733,155812095.2,21.19,82.64,1877254.1590361,54
2019,9,Max bank,Salary account,95,5460,1295,4274,179556045.1,23.72,78.28,1890063.6326316,57
2019,9,Max bank,Savings account,84,4372,912,3657,151671277.8,20.86,83.65,1805610.4500000,52
2019,9,Moneta Money Bank,NRI account,84,4584,1628,2956,146027929.3,35.51,64.49,1738427.7297619,55
2019,9,Moneta Money Bank,Salary account,93,5063,880,4478,156416178.3,17.38,88.45,1681894.3903226,54
2019,9,Moneta Money Bank,Savings account,96,5375,1592,4026,175801143.7,29.62,74.90,1831261.9135417,56
2019,9,NBS BANK,NRI account,671,36743,15989,22623,1469431643.9,43.52,61.57,2189913.0311475,55
2019,9,NBS BANK,Salary account,674,36638,16477,23101,1447609699.7,44.97,63.05,2147788.8719585,54
2019,9,NBS BANK,Savings account,696,38372,17292,23914,1536897906.8,45.06,62.32,2208186.6477011,55
2019,9,Northern Bank,NRI account,509,22174,10243,13079,909304217.5,46.19,58.98,1786452.2937132,44
2019,9,Northern Bank,Salary account,529,23051,10879,14251,946039092.2,47.20,61.82,1788353.6714556,44
2019,9,Northern Bank,Savings account,528,23323,11054,13820,963117028.2,47.40,59.25,1824085.2806818,44
2019,9,PPF Bank,NRI account,74,4451,689,3762,154501962.0,15.48,84.52,2087864.3513514,60
2019,9,PPF Bank,Salary account,87,4938,1197,3873,153542203.9,24.24,78.43,1764852.9183908,57
2019,9,PPF Bank,Savings account,80,4564,1351,3226,150698473.8,29.60,70.68,1883730.9225000,57
2019,9,Raiffeisen bank,NRI account,79,4356,1043,3361,154596928.3,23.94,77.16,1956923.1430380,55
2019,9,Raiffeisen bank,Salary account,83,4778,1132,3857,153134813.1,23.69,80.72,1844997.7481928,58
2019,9,Raiffeisen bank,Savings account,86,4722,1213,3558,142002811.5,25.69,75.35,1651195.4825581,55
2019,9,SKY BANK,NRI account,672,34317,15024,20952,1373358444.8,43.78,61.05,2043688.1619048,51
2019,9,SKY BANK,Salary account,674,34403,15597,21513,1375254462.4,45.34,62.53,2040436.8878338,51
2019,9,SKY BANK,Savings account,696,35621,15961,22059,1422387940.6,44.81,61.93,2043660.8341954,51
2019,9,Sky Bank,NRI account,672,36945,15734,23001,1452927802.6,42.59,62.26,2162094.9443452,55
2019,9,Sky Bank,Salary account,675,36735,16344,23211,1445738939.1,44.49,63.19,2141835.4653333,54
2019,9,Sky Bank,Savings account,697,38484,17048,24137,1553336733.5,44.30,62.72,2228603.6348637,55
2019,9,Southern Bank,NRI account,360,6924,4129,3119,291453529.1,59.63,45.05,809593.1363889,19
2019,9,Southern Bank,Salary account,393,7915,4917,3698,329770989.7,62.12,46.72,839111.9330789,20
2019,9,Southern Bank,Savings account,378,7529,4544,3448,327164827.9,60.35,45.80,865515.4177249,20
2019,9,Trinity Bank,NRI account,98,5311,745,4861,197128910.0,14.03,91.53,2011519.4897959,54
2019,9,Trinity Bank,Salary account,76,4519,1178,3470,162048122.9,26.07,76.79,2132212.1434211,59
2019,9,Trinity Bank,Savings account,88,4842,1028,4017,181528895.5,21.23,82.96,2062828.3579545,55
2019,9,UniCredit Bank,NRI account,90,4930,1550,3405,169878479.0,31.44,69.07,1887538.6555556,55
2019,9,UniCredit Bank,Salary account,74,4002,845,3240,124072706.3,21.11,80.96,1676658.1932432,54
2019,9,UniCredit Bank,Savings account,67,3687,730,3088,112890815.5,19.80,83.75,1684937.5447761,55
2019,10,Air Bank ,NRI account,101,5510,1172,4634,216818017.0,21.27,84.10,2146713.0396040,55
2019,10,Air Bank ,Salary account,96,5564,1603,4167,183373077.1,28.81,74.89,1910136.2197917,58
2019,10,Air Bank ,Savings account,78,4243,966,3417,153566575.8,22.77,80.53,1968802.2538462,54
2019,10,Bank Creditas,NRI account,87,4522,909,3818,160322841.4,20.10,84.43,1842791.2804598,52
2019,10,Bank Creditas,Salary account,92,5154,1703,3574,168735735.8,33.04,69.34,1834084.0847826,56
2019,10,Bank Creditas,Savings account,99,5633,1339,4576,204968964.4,23.77,81.24,2070393.5797980,57
2019,10,Central Bank,NRI account,691,32181,14480,19380,1368147315.3,45.00,60.22,1979952.6994211,47
2019,10,Central Bank,Salary account,699,32598,15321,20183,1342590620.4,47.00,61.91,1920730.5012876,47
2019,10,Central Bank,Savings account,723,33684,15993,20587,1424454633.5,47.48,61.12,1970200.0463347,47
2019,10,Czech export bank,NRI account,84,4562,1037,3738,160976919.3,22.73,81.94,1916391.8964286,54
2019,10,Czech export bank,Salary account,93,5285,1727,4258,187884048.7,32.68,80.57,2020258.5881720,57
2019,10,Czech export bank,Savings account,85,4700,1186,3775,154865083.2,25.23,80.32,1821942.1552941,55
2019,10,Fio bank ,NRI account,86,4816,1220,3636,157387573.4,25.33,75.50,1830088.0627907,56
2019,10,Fio bank ,Salary account,93,4818,861,4290,170332924.1,17.87,89.04,1831536.8182796,52
2019,10,Fio bank ,Savings account,90,5097,989,4424,186802422.2,19.40,86.80,2075582.4688889,57
2019,10,Hypotecni bank,NRI account,79,4510,1059,3570,151050427.1,23.48,79.16,1912030.7227848,57
2019,10,Hypotecni bank,Salary account,68,3816,1122,2858,128919206.2,29.40,74.90,1895870.6794118,56
2019,10,Hypotecni bank,Savings account,83,4664,1048,3707,150664020.3,22.47,79.48,1815229.1602410,56
2019,10,J&T Bank ,NRI account,80,4114,871,3319,139726879.8,21.17,80.68,1746585.9975000,51
2019,10,J&T Bank ,Salary account,97,5465,1452,4402,192050310.3,26.57,80.55,1979900.1061856,56
2019,10,J&T Bank ,Savings account,68,3941,1198,2827,127193534.6,30.40,71.73,1870493.1558824,58
2019,10,Kameron bank,NRI account,91,5261,886,4610,188387708.5,16.84,87.63,2070194.5989011,58
2019,10,Kameron bank,Salary account,98,5255,1008,4536,174760304.1,19.18,86.32,1783268.4091837,54
2019,10,Kameron bank,Savings account,79,4192,940,3503,141352341.0,22.42,83.56,1789270.1392405,53
2019,10,Max bank,NRI account,85,4584,1012,3800,162910233.1,22.08,82.90,1916590.9776471,54
2019,10,Max bank,Salary account,95,5460,1295,4274,177544713.2,23.72,78.28,1868891.7178947,57
2019,10,Max bank,Savings account,86,4444,950,3634,149920471.0,21.38,81.77,1743261.2906977,52
2019,10,Moneta Money Bank,NRI account,89,4736,1628,3130,150823037.1,34.38,66.09,1694640.8662921,53
2019,10,Moneta Money Bank,Salary account,96,5168,918,4592,170751608.0,17.76,88.85,1778662.5833333,54
2019,10,Moneta Money Bank,Savings account,98,5443,1592,4115,186143464.3,29.25,75.60,1899423.1051020,56
2019,10,NBS BANK,NRI account,690,37785,16455,23228,1523500501.6,43.55,61.47,2207971.7414493,55
2019,10,NBS BANK,Salary account,698,37949,17235,24117,1534907468.2,45.42,63.55,2199007.8340974,54
2019,10,NBS BANK,Savings account,722,39635,18090,24860,1591338139.7,45.64,62.72,2204069.4455679,55
2019,10,Northern Bank,NRI account,509,22091,10207,13038,934864565.3,46.20,59.02,1836669.0870334,43
2019,10,Northern Bank,Salary account,530,23014,10987,14376,943071282.4,47.74,62.47,1779379.7781132,43
2019,10,Northern Bank,Savings account,530,23340,11166,13947,982098213.0,47.84,59.76,1853015.4962264,44
2019,10,PPF Bank,NRI account,77,4554,689,3975,158280545.9,15.13,87.29,2055591.5051948,59
2019,10,PPF Bank,Salary account,90,5047,1236,4081,169421879.1,24.49,80.86,1882465.3233333,56
2019,10,PPF Bank,Savings account,84,4703,1428,3384,156537027.2,30.36,71.95,1863536.0380952,56
2019,10,Raiffeisen bank,NRI account,83,4522,1043,3634,170989930.3,23.07,80.36,2060119.6421687,54
2019,10,Raiffeisen bank,Salary account,85,4861,1209,3811,153253042.9,24.87,78.40,1802976.9752941,57
2019,10,Raiffeisen bank,Savings account,93,4967,1291,3917,149905592.0,25.99,78.86,1611888.0860215,53
2019,10,SKY BANK,NRI account,690,35423,15565,21609,1429012222.8,43.94,61.00,2071032.2069565,51
2020,12,Fio bank ,Savings account,159,6862,1296,5859,260136923.1,18.89,85.38,1636081.2773585,43
2020,12,Hypotecni bank,NRI account,141,6240,1472,4912,242511807.4,23.59,78.72,1719941.8964539,44
2020,12,Hypotecni bank,Salary account,138,5654,1524,4268,194556703.4,26.95,75.49,1409831.1840580,41
2020,12,Hypotecni bank,Savings account,161,6753,1415,5396,237765020.8,20.95,79.91,1476801.3714286,42
2020,12,J&T Bank ,NRI account,136,5689,1211,4538,209927956.8,21.29,79.77,1543587.9176471,42
2020,12,J&T Bank ,Salary account,139,6535,1584,5130,223396486.4,24.24,78.50,1607168.9669065,47
2020,12,J&T Bank ,Savings account,137,5809,1727,4263,208197929.4,29.73,73.39,1519692.9153285,42
2020,12,Kameron bank,NRI account,155,7010,1487,5730,265979413.5,21.21,81.74,1715996.2161290,45
2020,12,Kameron bank,Salary account,158,6838,1420,5600,228487959.5,20.77,81.90,1446126.3259494,43
2020,12,Kameron bank,Savings account,144,5930,1336,4848,210962780.6,22.53,81.75,1465019.3097222,41
2020,12,Max bank,NRI account,153,6411,1699,5101,238821459.2,26.50,79.57,1560924.5699346,42
2020,12,Max bank,Salary account,136,6609,1534,5192,233437390.3,23.21,78.56,1716451.3992647,49
2020,12,Max bank,Savings account,155,6377,1595,5013,224118053.9,25.01,78.61,1445922.9283871,41
2020,12,Moneta Money Bank,NRI account,143,6174,1994,4212,216689623.6,32.30,68.22,1515312.0531469,43
2020,12,Moneta Money Bank,Salary account,149,6597,1271,5656,235808041.0,19.27,85.74,1582604.3020134,44
2020,12,Moneta Money Bank,Savings account,167,7351,2009,5664,251261813.1,27.33,77.05,1504561.7550898,44
2020,12,NBS BANK,NRI account,1185,63470,27807,38593,2635806316.2,43.81,60.81,2224309.1275949,54
2020,12,NBS BANK,Salary account,1155,62571,27614,38615,2546317965.9,44.13,61.71,2204604.2994805,54
2020,12,NBS BANK,Savings account,1232,66523,29465,40767,2781377979.0,44.29,61.28,2257611.9959416,54
2020,12,Northern Bank,NRI account,509,22175,10217,13063,980686098.1,46.07,58.91,1926691.7447937,44
2020,12,Northern Bank,Salary account,532,23110,10712,14079,989207024.9,46.35,60.92,1859411.7009398,43
2020,12,Northern Bank,Savings account,530,23407,10982,13771,1000661955.1,46.92,58.83,1888041.4247170,44
2020,12,PPF Bank,NRI account,125,5823,842,5076,229949121.0,14.46,87.17,1839592.9680000,47
2020,12,PPF Bank,Salary account,145,6519,1714,4963,226153900.0,26.29,76.13,1559682.0689655,45
2020,12,PPF Bank,Savings account,149,6499,2055,4530,225157269.7,31.62,69.70,1511122.6154362,44
2020,12,Raiffeisen bank,NRI account,158,6683,1558,5196,247889999.7,23.31,77.75,1568924.0487342,42
2020,12,Raiffeisen bank,Salary account,141,6491,1523,5216,237969561.1,23.46,80.36,1687727.3836879,46
2020,12,Raiffeisen bank,Savings account,152,6654,1720,5001,219391551.7,25.85,75.16,1443365.4717105,44
2020,12,SKY BANK,NRI account,1185,60617,26622,36752,2501349749.8,43.92,60.63,2110843.6707173,51
